Cusip, Name      
855244AV1, STARBUCKS CORP      
855244AW9, STARBUCKS CORP      
855244AX7, STARBUCKS CORP      
855244AZ2, STARBUCKS CORP      
855244BA6, STARBUCKS CORP      
855244BC2, STARBUCKS CORP      
855244BE8, STARBUCKS CORP      
855244BF5, STARBUCKS CORP      
856285C90, STATE BK INDIA NEW  
856285D73, STATE BK INDIA NEW  
856285F22, STATE BK INDIA NEW  
856285F48, STATE BK INDIA NEW  
856285G21, STATE BK INDIA NEW  
856285J36, STATE BK INDIA NEW  
856285K42, STATE BK INDIA NEW  
856285K59, STATE BK INDIA NEW  
856285NR8, STATE BK INDIA NEW  
856285PG0, STATE BK INDIA NEW  
856285Q79, STATE BK INDIA NEW  
856285Q95, STATE BK INDIA NEW  
856285R29, STATE BK INDIA NEW  
856285S36, STATE BK INDIA NEW  
856285SK8, STATE BK INDIA NEW  
856285TH4, STATE BK INDIA NEW  
856285TL5, STATE BK INDIA NEW  
856285TQ4, STATE BK INDIA NEW  
856285U33, STATE BK INDIA NEW  
856285V57, STATE BK INDIA NEW  
856285VB4, STATE BK INDIA NEW  
856285VD0, STATE BK INDIA NEW  
856285VP3, STATE BK INDIA NEW  
856285VR9, STATE BK INDIA NEW  
856285VT5, STATE BK INDIA NEW  
856285VU2, STATE BK INDIA NEW  
856285VZ1, STATE BK INDIA NEW  
856285WP2, STATE BK INDIA NEW  
856285WU1, STATE BK INDIA NEW  
856285XP1, STATE BK INDIA NEW  
856285Y54, STATE BK INDIA NEW  
856285Y62, STATE BK INDIA NEW  
856285YD7, STATE BK INDIA NEW  
856285YJ4, STATE BK INDIA NEW  
856285YQ8, STATE BK INDIA NEW  
856285YX3, STATE BK INDIA NEW  
856285Z87, STATE BK INDIA NEW  
856285ZL8, STATE BK INDIA NEW  
856528DV3, STATE BK TEX DALLAS 
857477AM5, STATE STR CORP      
857477AN3, STATE STR CORP      
857477AT0, STATE STR CORP      
857477AW3, STATE STR CORP      
857477BG7, STATE STR CORP      
857477BP7, STATE STR CORP      
857524AD4, POLAND REP          
857524AE2, POLAND REP          
85771PAC6, EQUINOR ASA         
85771PAE2, EQUINOR ASA         
85771PAK8, EQUINOR ASA         
85771PAL6, EQUINOR ASA         
85771PAN2, EQUINOR ASA         
85771PAQ5, EQUINOR ASA         
85771PAX0, EQUINOR ASA         
858119BF6, STEEL DYNAMICS INC  
858119BJ8, STEEL DYNAMICS INC  
858119BK5, STEEL DYNAMICS INC  
858119BL3, STEEL DYNAMICS INC  
858119BM1, STEEL DYNAMICS INC  
858119BN9, STEEL DYNAMICS INC  
858119BP4, STEEL DYNAMICS INC  
85855TAH6, STELLAR BK HOUSTON  
859094AZ7, STEPHENSON NATL BK  
85917PAA5, STERIS IRISH FINCO  
85917PAB3, STERIS IRISH FINCO  
860630AD4, STIFEL FINL CORP    
860630AG7, STIFEL FINL CORP    
862121AA8, STORE CAP CORP      
862121AB6, STORE CAP CORP      
862121AC4, STORE CAP CORP      
862121AD2, STORE CAP CORP      
863667AE1, STRYKER CORPORATION 
863667AF8, STRYKER CORPORATION 
863667AG6, STRYKER CORPORATION 
863667AH4, STRYKER CORPORATION 
863667AJ0, STRYKER CORPORATION 
863667AN1, STRYKER CORPORATION 
863667AQ4, STRYKER CORPORATION 
863667AY7, STRYKER CORPORATION 
863667AZ4, STRYKER CORPORATION 
863667BA8, STRYKER CORPORATION 
863667BB6, STRYKER CORPORATION 
86368LAL2, STRYV BK WICHITA    
86562MAC4, SUMITOMO MITSUI FIN 
86562MAF7, SUMITOMO MITSUI FIN 
86562MAK6, SUMITOMO MITSUI FIN 
86562MAN0, SUMITOMO MITSUI     
86562MAR1, SUMITOMO MITSUI     
86562MAV2, SUMITOMO MITSUI     
86562MAY6, SUMITOMO MITSUI     
86562MBB5, SUMITOMO MITSUI     
86562MBC3, SUMITOMO MITSUI     
86562MBF6, SUMITOMO MITSUI     
86562MBG4, SUMITOMO MITSUI     
86562MBM1, SUMITOMO MITSUI FIN 
86562MBP4, SUMITOMO MITSUI FIN 
86562MBS8, SUMITOMO MITSUI FIN 
86562MBT6, SUMITOMO MITSUI FIN 
86562MBV1, SUMITOMO MITSUI FIN 
86562MBW9, SUMITOMO MITSUI FIN 
86562MBZ2, SUMITOMO MITSUI FIN 
86562MCA6, SUMITOMO MITSUI FIN 
86562MCB4, SUMITOMO MITSUI FIN 
86562MCC2, SUMITOMO MITSUI FIN 
86562MCD0, SUMITOMO MITSUI FIN 
86562MCE8, SUMITOMO MITSUI FIN 
86562MCF5, SUMITOMO MITSUI FIN 
86562MCG3, SUMITOMO MITSUI FIN 
86562MCH1, SUMITOMO MITSUI FIN 
86562MCJ7, SUMITOMO MITSUI FIN 
86562MCK4, SUMITOMO MITSUI FIN 
86562MCN8, SUMITOMO MITSUI FIN 
86562MCR9, SUMITOMO MITSUI FIN 
86562MCS7, SUMITOMO MITSUI FIN 
86562MCT5, SUMITOMO MITSUI FIN 
86562MCW8, SUMITOMO MITSUI FIN 
866677AE7, SUN CMNTYS OPER LTD 
866677AF4, SUN CMNTYS OPER LTD 
866677AH0, SUN CMNTYS OPER LTD 
866677AJ6, SUN CMNTYS OPER LTD 
86703QBJ9, SUNAMERICA INC      
86703QBN0, SUNAMERICA INC      
867224AB3, SUNCOR ENERGY INC   
867224AE7, SUNCOR ENERGY INC   
867229AC0, SUNCOR ENERGY INC   
867229AD8, SUNCOR ENERGY INC   
867229AE6, SUNCOR ENERGY INC   
86722TAB8, SUNCOR ENERGY INC   
867352AJ5, SUNFLOWER BK N A    
867352AP1, SUNFLOWER BK N A    
86765BAH2, SUNOCO LOGISTICS    
86765BAK5, SUNOCO LOGISTICS    
86765BAM1, SUNOCO LOGISTICS    
86765BAN9, SUNOCO LOGISTICS    
86765BAP4, SUNOCO LOGISTICS    
86765BAQ2, SUNOCO LOGISTICS    
86765BAS8, SUNOCO LOGISTICS    
86765BAT6, SUNOCO LOGISTICS    
86765BAU3, SUNOCO LOGISTICS    
86765BAV1, SUNOCO LOGISTICS    
86787EBC0, TRUIST BK CHARLOTTE 
867914BS1, TRUIST FINL CORP    
86944BAK9, SUTTER HEALTH       
86944BAL7, SUTTER HEALTH       
86964WAF9, SUZANO AUSTRIA GMBH 
86964WAH5, SUZANO AUSTRIA GMBH 
86964WAJ1, SUZANO AUSTRIA GMBH 
86964WAK8, SUZANO AUSTRIA GMBH 
86964WAL6, SUZANO AUSTRIA GMBH 
870836AC7, UBS AG NEW YORK     
870845AC8, SWISS BK CORP       
87161CAN5, SYNOVUS FINL CORP   
87164DUE8, SYNOVUS BK COLUMBUS 
87164DUF5, SYNOVUS BK COLUMBUS 
87164DUG3, SYNOVUS BK COLUMBUS 
87164DUK4, SYNOVUS BK COLUMBUS 
87164DUL2, SYNOVUS BK COLUMBUS 
87164DUP3, SYNOVUS BK COLUMBUS 
87164DUZ1, SYNOVUS BK COLUMBUS 
87164DVB3, SYNOVUS BK COLUMBUS 
87164DVE7, SYNOVUS BK COLUMBUS 
87164DVG2, SYNOVUS BK COLUMBUS 
87164DVJ6, SYNOVUS BK COLUMBUS 
87164DVM9, SYNOVUS BK COLUMBUS 
87164DVP2, SYNOVUS BK COLUMBUS 
87164DWF3, SYNOVUS BK COLUMBUS 
87164DWJ5, SYNOVUS BK COLUMBUS 
87164WCE6, SYNCHRONY BANK      
87164WCN6, SYNCHRONY BANK      
87164WCW6, SYNCHRONY BANK      
87164WDA3, SYNCHRONY BANK      
87164WDW5, SYNCHRONY BANK      
87164WLK2, SYNCHRONY BANK      
87164WW46, SYNCHRONY BANK      
87164XA63, SYNCHRONY BANK      
87164XB21, SYNCHRONY BANK      
87164XD60, SYNCHRONY BANK      
87164XMN3, SYNCHRONY BANK      
87164XN28, SYNCHRONY BANK      
87164XN93, SYNCHRONY BANK      
87164XP26, SYNCHRONY BANK      
87164XSJ6, SYNCHRONY BANK      
87164XT63, SYNCHRONY BANK      
87164XV60, SYNCHRONY BANK      
87164XW44, SYNCHRONY BANK      
87164YCS1, SYNCHRONY BANK      
87164YDA9, SYNCHRONY BANK      
87164YDE1, SYNCHRONY BANK      
87164YDJ0, SYNCHRONY BANK      
87164YDW1, SYNCHRONY BANK      
87164YHR8, SYNCHRONY BANK      
87164YRB2, SYNCHRONY BANK      
87164YS62, SYNCHRONY BANK      
87164YTP9, SYNCHRONY BANK      
87165BAD5, SYNCHRONY FINANCIAL 
87165BAG8, SYNCHRONY FINANCIAL 
87165BAL7, SYNCHRONY FINANCIAL 
87165BAM5, SYNCHRONY FINANCIAL 
87165BAN3, SYNCHRONY FINANCIAL 
87165BAP8, SYNCHRONY FINANCIAL 
87165BAR4, SYNCHRONY FINANCIAL 
87165BAS2, SYNCHRONY FINANCIAL 
87165CBC4, SYNCHRONY BANK      
87165CCH2, SYNCHRONY BANK      
87165CCV1, SYNCHRONY BANK      
87165CD81, SYNCHRONY BANK      
87165CDJ7, SYNCHRONY BANK      
87165CEV9, SYNCHRONY BANK      
87165CG62, SYNCHRONY BANK      
87165CH61, SYNCHRONY BANK      
87165CH95, SYNCHRONY BANK      
87165CHG9, SYNCHRONY BANK      
87165CHL8, SYNCHRONY BANK      
87165CHU8, SYNCHRONY BANK      
87165CJ85, SYNCHRONY BANK      
87165CK75, SYNCHRONY BANK      
87165CL25, SYNCHRONY BANK      
87165CM40, SYNCHRONY BANK      
87165CMK4, SYNCHRONY BANK      
87165CN49, SYNCHRONY BANK      
87165CS36, SYNCHRONY BANK      
87165CSF9, SYNCHRONY BANK      
87165CT43, SYNCHRONY BANK      
87165CZT1, SYNCHRONY BANK      
87165EWH6, SYNCHRONY BANK      
87165EWM5, SYNCHRONY BANK      
87165EX36, SYNCHRONY BANK      
87165EY50, SYNCHRONY BANK      
87165EY84, SYNCHRONY BANK      
87165EY92, SYNCHRONY BANK      
87165FA95, SYNCHRONY BANK      
87165FBW3, SYNCHRONY BANK      
87165FC69, SYNCHRONY BANK      
87165FCN2, SYNCHRONY BANK      
87165FF66, SYNCHRONY BANK      
87165FL44, SYNCHRONY BANK      
87165FLP7, SYNCHRONY BANK      
87165FM68, SYNCHRONY BANK      
87165FM76, SYNCHRONY BANK      
87165FN26, SYNCHRONY BANK      
87165FN59, SYNCHRONY BANK      
87165FND2, SYNCHRONY BANK      
87165FPT5, SYNCHRONY BANK      
87165FSL9, SYNCHRONY BANK      
87165FT53, SYNCHRONY BANK      
87165FU28, SYNCHRONY BANK      
87165FU77, SYNCHRONY BANK      
87165FU93, SYNCHRONY BANK      
87165GG71, SYNCHRONY BANK      
87165GK92, SYNCHRONY BANK      
87165GL75, SYNCHRONY BANK      
87165GPN6, SYNCHRONY BANK      
87165GR38, SYNCHRONY BANK      
87165GR46, SYNCHRONY BANK      
87165GS60, SYNCHRONY BANK      
87165GSB9, SYNCHRONY BANK      
87165GT44, SYNCHRONY BANK      
87165GU34, SYNCHRONY BANK      
87165GU42, SYNCHRONY BANK      
87165GUD2, SYNCHRONY BANK      
87165GUU4, SYNCHRONY BANK      
87165GW32, SYNCHRONY BANK      
87165HBJ8, SYNCHRONY BANK      
87165HCJ7, SYNCHRONY BANK      
87165HCN8, SYNCHRONY BANK      
87165HDA5, SYNCHRONY BANK      
87165HDE7, SYNCHRONY BANK      
87165HHR4, SYNCHRONY BANK      
87165HJ27, SYNCHRONY BANK      
87165HJY7, SYNCHRONY BANK      
87165HQZ6, SYNCHRONY BANK      
87165HSB7, SYNCHRONY BANK      
87165HX70, SYNCHRONY BANK      
871829AJ6, SYSCO CORP          
871829AY3, SYSCO CORP          
871829AZ0, SYSCO CORP          
871829BC0, SYSCO CORP          
871829BD8, SYSCO CORP          
871829BF3, SYSCO CORP          
871829BH9, SYSCO CORP          
871829BJ5, SYSCO CORP          
871829BK2, SYSCO CORP          
871829BQ9, SYSCO CORP          
871829BR7, SYSCO CORP          
871911AT0, SYSTEM ENERGY       
871911AU7, SYSTEM ENERGY       
872287AF4, TELE COMMUNICATIONS 
872287AL1, TELE COMMUNICATIONS 
872308FE6, TCM BANK NATL ASSOC 
872540AQ2, TJX COS INC NEW     
872540AT6, TJX COS INC NEW     
872540AU3, TJX COS INC NEW     
872540AV1, TJX COS INC NEW     
872540AW9, TJX COS INC NEW     
87264AAT2, T MOBILE USA INC    
87264AAV7, T MOBILE USA INC    
87264AAX3, T MOBILE USA INC    
87264AAZ8, T MOBILE USA INC    
87264ABB0, T MOBILE USA INC    
87264ABD6, T MOBILE USA INC    
87264ABF1, T MOBILE USA INC    
87264ABL8, T MOBILE USA INC    
87264ABN4, T MOBILE USA INC    
87264ABR5, T MOBILE USA INC    
87264ABS3, T MOBILE USA INC    
87264ABT1, T MOBILE USA INC    
87264ABU8, T MOBILE USA INC    
87264ABV6, T MOBILE USA INC    
87264ABW4, T MOBILE USA INC    
87264ABX2, T MOBILE USA INC    
87264ABY0, T MOBILE USA INC    
87264ABZ7, T MOBILE USA INC    
87264ACA1, T MOBILE USA INC    
87264ACB9, T MOBILE USA INC    
87264ACQ6, T MOBILE USA INC    
87264ACS2, T MOBILE USA INC    
87264ACT0, T MOBILE USA INC    
87264ACV5, T MOBILE USA INC    
87264ACW3, T MOBILE USA INC    
87264ACX1, T MOBILE USA INC    
87264ACY9, T MOBILE USA INC    
87264ACZ6, T MOBILE USA INC    
87264ADA0, T MOBILE USA INC    
87264ADB8, T MOBILE USA INC    
87265KAF9, SIXTH STREET        
87270LBU6, TIAA FSB            
87270LDK6, TIAA FSB            
87270LGG2, TIAA FSB            
87270LGN7, TIAA FSB            
87270LHH9, TIAA FSB            
87270LHN6, TIAA FSB            
872898AA9, TSMC ARIZ CORP      
872898AC5, TSMC ARIZ CORP      
872898AD3, TSMC ARIZ CORP      
872898AE1, TSMC ARIZ CORP      
872898AF8, TSMC ARIZ CORP      
872898AG6, TSMC ARIZ CORP      
872898AH4, TSMC ARIZ CORP NOTE 
872898AJ0, TSMC ARIZ CORP      
874054AE9, TAKE-TWO INTERACTIVE
874054AF6, TAKE-TWO INTERACTIVE
874054AG4, TAKE-TWO INTERACTIVE
874054AH2, TAKE-TWO INTERACTIVE
874054AJ8, TAKE-TWO INTERACTIVE
874054AK5, TAKE-TWO INTERACTIVE
874060AW6, TAKEDA              
874060AX4, TAKEDA              
874060AY2, TAKEDA              
874060AZ9, TAKEDA              
874060BD7, TAKEDA              
875127AV4, TAMPA ELEC CO       
875127AW2, TAMPA ELEC CO       
875127BA9, TAMPA ELEC CO       
875127BC5, TAMPA ELEC CO       
875127BD3, TAMPA ELEC CO       
875127BE1, TAMPA ELEC CO       
875127BF8, TAMPA ELEC CO       
875127BG6, TAMPA ELEC CO       
875127BH4, TAMPA ELEC CO       
875127BJ0, TAMPA ELEC CO       
875127BK7, TAMPA ELEC CO       
875127BL5, TAMPA ELEC CO       
875484AJ6, TANGER PPTYS LTD    
875484AK3, TANGER PPTYS LTD    
875484AL1, TANGER PPTYS LTD    
876030AA5, TAPESTRY INC        
87612BBG6, TARGA RES PARTNERS /
87612BBN1, TARGA RES PARTNERS /
87612BBQ4, TARGA RES PARTNERS /
87612BBS0, TARGA RES PARTNERS /
87612BBU5, TARGA RESOURCES     
87612EAF3, TARGET CORP         
87612EAK2, TARGET CORP         
87612EAR7, TARGET CORP         
87612EAU0, TARGET CORP         
87612EBA3, TARGET CORP         
87612EBD7, TARGET CORP MTN BE  
87612EBE5, TARGET CORP         
87612EBF2, TARGET CORP         
87612EBG0, TARGET CORP         
87612EBH8, TARGET CORP         
87612EBJ4, TARGET CORP         
87612EBK1, TARGET CORP         
87612EBL9, TARGET CORP         
87612EBM7, TARGET CORP         
87612EBN5, TARGET CORP         
87612EBP0, TARGET CORP         
87612EBQ8, TARGET CORP         
87612EBR6, TARGET CORP         
87612GAA9, TARGA RES CORP      
87612GAB7, TARGA RES CORP      
87612GAC5, TARGA RES CORP      
87612GAD3, TARGA RES CORP      
87612KAA0, TARGA RES CORP CALIF
87612KAC6, TARGA RES CORP CALIF
878742AE5, TECK RESOURCES      
878742AS4, TECK RESOURCES LTD  
878742AW5, TECK RESOURCES      
878742AZ8, TECK RESOURCES LTD  
878742BG9, TECK RESOURCES LTD  
878744AB7, TECK RESOURCES      
879360AB1, TELEDYNE            
879360AC9, TELEDYNE            
879360AD7, TELEDYNE            
879360AE5, TELEDYNE            
879385AD4, TELEFONICA EUROPE BV
87938WAT0, TELEFONICA EMISONES 
87938WAU7, TELEFONICA EMISONES 
87938WAV5, TELEFONICA EMISONES 
87938WAW3, TELEFONICA EMISONES 
87938WAX1, TELEFONICA EMISONES 
87971MBD4, TELUS CORPORATION   
87971MBF9, TELUS CORPORATION   
87971MBH5, TELUS CORPORATION   
87971MBK8, TELUS CORP          
87971MBW2, TELUS CORPORATION   
880451AS8, TENNESSEE GAS       
880451AU3, TENNESSEE GAS       
880451AV1, TENNESSEE GAS       
880451AW9, TENNESSEE GAS       
880591CJ9, TENNESSEE VALLEY    
880591CK6, TENNESSEE VALLEY    
880591CP5, TENNESSEE VALLEY    
880591CS9, TENNESSEE VALLEY    
880591DM1, TENNESSEE VALLEY    
880591DV1, TENNESSEE VALLEY    
880591DX7, TENNESSEE VALLEY    
880591DZ2, TENNESSEE VALLEY    
880591EB4, TENNESSEE VALLEY    
880591ED0, TENNESSEE VALLEY    
880591EH1, TENNESSEE VALLEY    
880591EJ7, TENNESSEE VALLEY    
880591EP3, TENNESSEE VALLEY    
880591ER9, TENNESSEE VALLEY    
880591ES7, TENNESSEE VALLEY    
880591EW8, TENNESSEE VALLEY    
880591EX6, TENNESSEE VALLEY    
880591EY4, TENNESSEE VALLEY    
88059E5C4, TENNESSEE VALLEY    
88059E5E0, TENNESSEE VALLEY    
88059E5L4, TENNESSEE VALLEY    
88059E5N0, TENNESSEE VALLEY    
88059E5U4, TENNESSEE VALLEY    
88059EC51, TENNESSEE VALLEY    
88059EHQ0, TENNESSEE VALLEY    
88059EN59, TENNESSEE VALLEY    
88059END2, TENNESSEE VALLEY    
88059ENN0, TENNESSEE VALLEY    
88059ENS9, TENNESSEE VALLEY    
88059EPA6, TENNESSEE VALLEY    
88059ESQ8, TENNESSEE VALLEY    
88059ET79, TENNESSEE VALLEY    
88059EU36, TENNESSEE VALLEY    
88059EV50, TENNESSEE VALLEY    
88059EV84, TENNESSEE VALLEY    
88059EV92, TENNESSEE VALLEY    
88059EXL3, TENNESSEE VALLEY    
88059EXN9, TENNESSEE VALLEY    
88059EYH1, TENNESSEE VALLEY    
88059FAV3, TENNESSEE VALLEY    
88059FBG5, TENNESSEE VALLEY    
88059FBM2, TENNESSEE VALLEY    
88059FBS9, TENNESSEE VALLEY    
88224PNC9, TEXAS CAP BK N A    
88241THY9, TEXAS EXCHANGE BK   
88241THZ6, TEXAS EXCHANGE BK   
88241TJB7, TEXAS EXCHANGE BK   
88241TJC5, TEXAS EXCHANGE BK   
88241TJE1, TEXAS EXCHANGE BK   
88241TJR2, TEXAS EXCHANGE BK   
88241TJW1, TEXAS EXCHANGE BK   
88241TLY4, TEXAS EXCHANGE BK   
88241TNQ9, TEXAS EXCHANGE BK   
88241TPA2, TEXAS EXCHANGE BK   
882508BB9, TEXAS INSTRS INC    
882508BC7, TEXAS INSTRS INC    
882508BD5, TEXAS INSTRS INC    
882508BF0, TEXAS INSTRS INC    
882508BG8, TEXAS INSTRS INC    
882508BH6, TEXAS INSTRS INC    
882508BJ2, TEXAS INSTRS INC    
882508BK9, TEXAS INSTRS INC    
882508BL7, TEXAS INSTRS INC    
882508BM5, TEXAS INSTRS INC    
882508BP8, TEXAS INSTRS INC    
882508BQ6, TEXAS INSTRS INC    
882508BR4, TEXAS INSTRS INC    
882508BV5, TEXAS INSTRS INC    
882508CB8, TEXAS INSTRS INC    
882508CC6, TEXAS INSTRS INC    
882926AA6, TEXAS INSTRS INC    
883203BU4, TEXTRON INC         
883203BV2, TEXTRON INC         
883203BW0, TEXTRON INC         
883203BX8, TEXTRON INC         
883203BY6, TEXTRON INC         
883203CA7, TEXTRON INC         
883203CB5, TEXTRON INC         
883203CC3, TEXTRON INC         
88339WAA4, WILLIAMS COS INC    
883556BG6, THERMO FISHER       
883556BY7, THERMO FISHER       
883556BZ4, THERMO FISHER       
883556CK6, THERMO FISHER       
883556CL4, THERMO FISHER       
883556CM2, THERMO FISHER       
883556CP5, THERMO FISHER       
883556CS9, THERMO FISHER       
883556CT7, THERMO FISHER       
883556CU4, THERMO FISHER       
884903AY1, THOMSON REUTERS     
884903BP9, THOMSON-REUTERS CORP
884903BQ7, THOMSON REUTERS     
884903BT1, THOMSON REUTERS     
884903BV6, THOMSON REUTERS     
88579EAC9, 3M CO               
88579YAH4, 3M CO               
88579YAR2, 3M CO               
88579YAV3, 3M CO               
88579YAW1, 3M CO               
88579YAY7, 3M CO               
88579YAZ4, 3M CO               
88579YBB6, 3M CO               
88579YBC4, 3M CO               
88579YBD2, 3M CO               
88579YBG5, 3M CO               
88579YBH3, 3M CO               
88579YBJ9, 3M CO               
88579YBK6, 3M CO               
88579YBM2, 3M CO               
88579YBN0, 3M CO               
88579YBP5, 3M CO               
887389AJ3, TIMKEN CO           
887389AK0, TIMKEN CO           
887389AL8, TIMKEN CO           
891027AS3, GLOBE LIFE INC      
89114QC48, TORONTO DOMINION    
89114QCA4, TORONTO DOMINION    
89114QCB2, TORONTO DOMINION    
89114QCH9, TORONTO DOMINION    
89114QCJ5, TORONTO DOMINION    
89114QCK2, TORONTO DOMINION    
89114QCP1, TORONTO DOMINION    
89114QCQ9, TORONTO DOMINION    
89114RXP6, TORONTO DOMINION    
89114TCR1, TORONTO DOMINION    
89114TYJ5, TORONTO DOMINION    
89114TZD7, TORONTO DOMINION    
89114TZE5, TORONTO DOMINION    
89114TZG0, TORONTO DOMINION    
89114TZJ4, TORONTO DOMINION    
89114TZK1, TORONTO DOMINION    
89114TZL9, TORONTO DOMINION    
89114TZN5, TORONTO DOMINION    
89114TZQ8, TORONTO DOMINION    
89114TZR6, TORONTO DOMINION    
89114TZT2, TORONTO DOMINION    
89114TZV7, TORONTO DOMINION    
89114VBM8, TORONTO DOMINION    
89114X2L6, TORONTO DOMINION    
89114X2N2, TORONTO DOMINION    
89114X3C5, TORONTO DOMINION    
89114X3E1, TORONTO DOMINION    
89114X3P6, TORONTO DOMINION    
89114X3S0, TORONTO DOMINION    
89114X4E0, TORONTO DOMINION    
89114X4G5, TORONTO DOMINION    
89114X4H3, TORONTO DOMINION    
89114X4P5, TORONTO DOMINION    
89114X5E9, TORONTO DOMINION    
89114X5P4, TORONTO DOMINION    
89114X5R0, TORONTO DOMINION    
89114X5U3, TORONTO DOMINION    
89114X5W9, TORONTO DOMINION    
89114X5Z2, TORONTO DOMINION    
89114X6C2, TORONTO DOMINION    
89114X6D0, TORONTO DOMINION    
89114X6E8, TORONTO DOMINION    
89114X6G3, TORONTO DOMINION    
89114X6U2, TORONTO DOMINION    
89114X6Z1, TORONTO DOMINION    
89114X7J6, TORONTO DOMINION    
89114X7L1, TORONTO DOMINION    
89114XA37, TORONTO DOMINION    
89114XA52, TORONTO DOMINION    
89114XA60, TORONTO DOMINION    
89114XA78, TORONTO DOMINION    
89114XAA1, TORONTO DOMINION    
89114XAC7, TORONTO DOMINION    
89114XAE3, TORONTO DOMINION    
89114XAG8, TORONTO DOMINION    
89114XAH6, TORONTO DOMINION    
89114XAJ2, TORONTO DOMINION    
89114YYF2, TORONTO DOMINION    
89115A2A9, TORONTO DOMINION    
89115A2C5, TORONTO DOMINION    
89115A2E1, TORONTO DOMINION    
89115A2H4, TORONTO DOMINION    
89115A2J0, TORONTO DOMINION    
89115A2K7, TORONTO DOMINION    
89115A2M3, TORONTO DOMINION    
89153VAG4, TOTAL CAP INTL      
89153VAL3, TOTALENERGIES       
89153VAQ2, TOTAL CAP INTL      
89153VAS8, TOTALENERGIES       
89153VAT6, TOTALENERGIES       
89153VAU3, TOTALENERGIES       
89153VAV1, TOTAL CAP INTL      
89153VAW9, TOTAL CAP INTL      
89153VAX7, TOTAL CAP INTL      
891906AC3, GLOBAL PMTS INC     
891906AF6, GLOBAL PMTS INC     
89214PDS5, TOWNEBANK PORTSMOUTH
892331AC3, TOYOTA MOTOR CORP   
892331AD1, TOYOTA MOTOR CORP   
892331AF6, TOYOTA MOTOR CORP   
892331AG4, TOYOTA MOTOR CORP   
892331AL3, TOYOTA MOTOR CORP   
892331AM1, TOYOTA MOTOR CORP   
892331AN9, TOYOTA MOTOR CORP   
892356AA4, TRACTOR SUPPLY CO   
892356AB2, TRACTOR SUPPLY CO   
89235MJX0, TOYOTA FINL SVGS BK 
89235MJZ5, TOYOTA FINL SVGS BK 
89235MKS9, TOYOTA FINL SVGS BK 
89235MLA7, TOYOTA FINL SVGS BK 
89235MLE9, TOYOTA FINL SVGS BK 
89235MLG4, TOYOTA FINL SVGS BK 
89235MLK5, TOYOTA FINL SVGS BK 
89235MLN9, TOYOTA FINL SVGS BK 
89235MLQ2, TOYOTA FINL SVGS BK 
89235MLR0, TOYOTA FINL SVGS BK 
89235MPE5, TOYOTA FINL SVGS BK 
89235MPK1, TOYOTA FINL SVGS BK 
89236TDK8, TOYOTA MTR CR CORP  
89236TDR3, TOYOTA MTR CR CORP  
89236TDW2, TOYOTA MTR CR CORP  
89236TEM3, TOYOTA MTR CR CORP  
89236TEW1, TOYOTA MTR CR CORP  
89236TFN0, TOYOTA MTR CR CORP  
89236TFS9, TOYOTA MTR CR CORP  
89236TFT7, TOYOTA MTR CR CORP  
89236TGL3, TOYOTA MTR CR CORP  
89236TGT6, TOYOTA MTR CR CORP  
89236TGU3, TOYOTA MTR CR CORP  
89236TGX7, TOYOTA MTR CR CORP  
89236TGY5, TOYOTA MTR CR CORP  
89236THA6, TOYOTA MTR CR CORP  
89236THC2, TOYOTA MTR CR CORP  
89236THF5, TOYOTA MTR CR CORP  
89236THG3, TOYOTA MTR CR CORP  
89236THJ7, TOYOTA MTR CR CORP  
89236THP3, TOYOTA MTR CR CORP  
89236THU2, TOYOTA MTR CR CORP  
89236THW8, TOYOTA MTR CR CORP  
89236THX6, TOYOTA MTR CR CORP  
89236THZ1, TOYOTA MTR CR CORP  
89236TJF3, TOYOTA MTR CR CORP  
89236TJG1, TOYOTA MTR CR CORP  
89236TJH9, TOYOTA MTR CR CORP  
89236TJK2, TOYOTA MTR CR CORP  
89236TJN6, TOYOTA MTR CR CORP  
89236TJQ9, TOYOTA MTR CR CORP  
89236TJT3, TOYOTA MTR CR CORP  
89236TJV8, TOYOTA MTR CR CORP  
89236TJW6, TOYOTA MTR CR CORP  
89236TJX4, TOYOTA MTR CR CORP  
89236TJZ9, TOYOTA MTR CR CORP  
89236TKC8, TOYOTA MTR CR CORP  
89236TKD6, TOYOTA MTR CR CORP  
89236TKF1, TOYOTA MTR CR CORP  
89236TKG9, TOYOTA MTR CR CORP  
89236TKJ3, TOYOTA MTR CR CORP  
89236TKK0, TOYOTA MTR CR CORP  
89236TKL8, TOYOTA MTR CR CORP  
89236TKN4, TOYOTA MTR CR CORP  
89236TKQ7, TOYOTA MTR CR CORP  
89236TKR5, TOYOTA MTR CR CORP  
89236TKT1, TOYOTA MTR CR CORP  
89236TKU8, TOYOTA MTR CR CORP  
89269FDS1, TRADITION CAP BK    
89269FEG6, TRADITION CAP BK    
892938AA9, TRANE TECHNOLOGIES  
8935268Z9, TRANSCANADA PIPELINE
893526DF7, TRANSCANADA PIPELINE
893526DJ9, TRANSCANADA         
89352HAB5, TRANSCANADA         
89352HAD1, TRANSCANADA         
89352HAE9, TRANSCANADA         
89352HAK5, TRANSCANADA PIPELINE
89352HAL3, TRANSCANADA PIPELINE
89352HAM1, TRANSCANADA         
89352HAT6, TRANSCANADA PIPELINE
89352HAW9, TRANSCANADA PIPELINE
